TimeSignal_Sec,Trust_Human,Alarm_M2H,Mode_H2M,ManualBrake_H2M,ManualGear_H2M,ManualThrottle_H2M,ManualWheel_H2M,CurrentGear_Machine,CurrentBrake_Machine,CurrentWheel_Machine,CurrentThrottle_Machine,AutoBrake_Machine,AutoThrottle_Machine,AutoWheel_Machine,AutoGear_Machine,Speed_Machine,PupilLeft_Human,PupilRight_Human,GSR_Human,EventN_Machine,RangeN_Machine,EventW_Machine,EventAlert_Machine,RangeW_Machine,PupilChange_Human,Reliability_Machine,AverageTrust_Human,TrustChange_Human,ModeDelta_H2M
17,3,obstacle alarm,autonomous,0,1,0,7.6946669718,1,0,-6.6551506519,20,0,20,-6.6551506519,1,10.5614478408,5,5,98.6465690723, ,0,obstacle detected,,18.6737632751,0,0.8,3.8342541436,0,0
18,3,obstacle alarm,autonomous,0,1,0,7.6946669718,1,0,-60.1750980305,20,0,20,-60.1750980305,1,10.8097232579,5,5,94.5179584121, ,0,obstacle detected,,8.1165304184,0,0.8,3.8342541436,0,0
19,3,obstacle alarm,autonomous,0,1,0,7.6946669718,1,0,3.0909737838,20,0,20,3.0909737838,1,11.0239888333,5,5,92.952352624, ,0,obstacle detected,,4.7869472504,0,0.8,3.8342541436,0,0
20,3, ,autonomous,0,1,0,7.6946669718,1,0,3.2733418487,20,0,20,3.2733418487,1,11.2316561186,5,5,94.8568609968, ,0, ,,0,0,0.8,3.8342541436,0,0
21,3, ,autonomous,0,1,0,7.6946669718,1,0,-0.5642475816,20,0,20,-0.5642475816,1,11.437477145,5,5,96.8917138206, ,0, ,,0,0,0.8,3.8342541436,0,0
22,3, ,autonomous,0,1,0,7.6946669718,1,0,-1.4408504085,20,0,20,-1.4408504085,1,11.6314309954,5,5,98.175891928, ,0, ,,0,0,0.8,3.8342541436,0,0
23,3, ,autonomous,0,1,0,7.6946669718,1,0,-0.7714119576,20,0,20,-0.7714119576,1,11.8446843294,5,5,99.1748651222, ,0, ,,0,0,0.8,3.8342541436,0,0
24,3, ,autonomous,0,1,0,7.6946669718,1,0,-0.365028509,20,0,20,-0.365028509,1,12.0466863887,5,5,99.7625650951, ,0, ,,0,0,0.8,3.8342541436,0,0
25,3, ,autonomous,0,1,0,7.6946669718,1,0,-0.1682572664,20,0,20,-0.1682572664,1,12.2476024669,5,5,100.3572718879, ,0, ,,0,0,0.8,3.8342541436,0,0
26,3, ,autonomous,0,1,0,7.6946669718,1,0,-0.0822597878,20,0,20,-0.0822597878,1,12.4474171352,5,5,100.9041007427, ,0, ,,0,0,0.8,3.8342541436,0,0
27,3, ,autonomous,0,1,0,7.6946669718,1,0,-0.0497272869,20,0,20,-0.0497272869,1,12.6461154694,5,5,101.345873196, ,0, ,,0,0,0.8,3.8342541436,0,0
28,3, ,autonomous,0,1,0,7.6946669718,1,0,-0.0275403579,20,0,20,-0.0275403579,1,12.8735185191,5,5,101.8475139022, ,0, ,,0,0,0.8,3.8342541436,0,0
29,3, ,autonomous,0,1,0,7.6946669718,1,0,-0.0191668977,20,0,20,-0.0191668977,1,13.2096546434,5,5,102.2976041901, ,0, ,,0,0,0.8,3.8342541436,0,0
30,4, ,autonomous,0,1,0,7.6946669718,1,0,-0.0091026686,20,0,20,-0.0091026686,1,13.4327449667,5,5,102.6947091686, ,0, ,,0,0,0.8,3.8342541436,1,0
31,4, ,autonomous,0,1,0,7.6946669718,1,0,113.6984276502,20,0,20,113.6984276502,1,13.6405247703,5,5,102.8658423684, ,0, ,,0,0,0.8,3.8342541436,0,0
32,4, ,autonomous,0,1,0,7.7029068437,1,0,10.9385185101,20,0,20,10.9385185101,1,13.8353131917,5,5,100.3572718879, ,0, ,,0,0,0.8,3.8342541436,0,0
33,4, ,autonomous,0,1,0,7.7029068437,1,0,17.1868402713,20,0,20,17.1868402713,1,14.0199379874,5,5,96.387400239, ,0, ,,0,0,0.8,3.8342541436,0,0
34,4, ,autonomous,0,1,0,7.7029068437,1,0,8.6823373913,20,0,20,8.6823373913,1,14.1939983347,5,5,86.4438719939, ,0, ,,0,0,0.8,3.8342541436,0,0
35,4, ,autonomous,0,1,0,7.7029068437,1,0,9.9622999872,20,0,20,9.9622999872,1,14.3584518839,5,5,86.6461026583, ,0, ,,0,0,0.8,3.8342541436,0,0
36,4, ,autonomous,0,1,0,7.7029068437,1,0,17.3917089291,20,0,20,17.3917089291,1,14.5137163872,5,5,90.9438149111, ,0, ,,0,0,0.8,3.8342541436,0,0
37,4, ,autonomous,0,1,0,7.7029068437,1,0,12.1368087026,20,0,20,12.1368087026,1,14.6608836572,5,5,94.229392032, ,0, ,,0,0,0.8,3.8342541436,0,0
38,4, ,autonomous,0,1,0,7.7029068437,1,0,13.8181656754,20,0,20,13.8181656754,1,14.8018038642,5,5,96.0873241602, ,0, ,,0,0,0.8,3.8342541436,0,0
39,4, ,autonomous,0,1,0,7.7029068437,1,0,-98.6388979195,20,0,20,-98.6388979195,1,14.9370095825,5,5,97.4525893153, ,0, ,,0,0,0.8,3.8342541436,0,0
40,4, ,autonomous,0,1,0,7.7029068437,1,0,-49.5099224547,20,0,20,-49.5099224547,1,15.0653860882,5,5,98.0199960792, ,0, ,,0,0,0.8,3.8342541436,0,0
41,4, ,autonomous,0,1,0,7.7029068437,1,0,-39.2741935385,20,0,20,-39.2741935385,1,15.1878669514,5,5,92.0742486741, ,0, ,,0,0,0.8,3.8342541436,0,0
42,4, ,autonomous,0,1,0,7.7029068437,1,0,-30.0935580194,20,0,20,-30.0935580194,1,15.3039503985,5,5,90.3668895717, ,0, ,,0,0,0.8,3.8342541436,0,0
43,4, ,autonomous,0,1,0,7.7029068437,1,0,-31.6172706173,20,0,20,-31.6172706173,1,15.4140640249,5,5,93.0925339788, ,0, ,,0,0,0.8,3.8342541436,0,0
44,4, ,autonomous,0,1,0,7.7029068437,1,0,-17.8978605195,20,0,20,-17.8978605195,1,15.5181784298,5,5,95.6901171247, ,0, ,,0,0,0.8,3.8342541436,0,0
45,4, ,autonomous,0,1,0,7.7029068437,1,0,-20.7898487456,20,0,20,-20.7898487456,1,15.6165672986,5,5,97.2989803067, ,0, ,,0,0,0.8,3.8342541436,0,0
46,4, ,autonomous,0,1,0,7.7029068437,1,0,-15.14149261,15,0,15,-15.14149261,1,15.6796748818,5,5,98.2279674669, ,0, ,,0,0,0.8,3.8342541436,0,0
47,4, ,autonomous,0,1,0,7.7029068437,1,0,-8.3046372452,20,0,20,-8.3046372452,1,15.6352307336,5,5,98.9100116714, ,0, ,,0,0,0.8,3.8342541436,0,0
48,4, ,autonomous,0,1,0,7.7029068437,1,0,-9.0477060151,15,0,15,-9.0477060151,1,15.6724546377,5,5,99.5480518446, ,0, ,,0,0,0.8,3.8342541436,0,0
49,4, ,autonomous,0,1,0,7.7029068437,1,0,-8.8959904181,20,0,20,-8.8959904181,1,15.6344112687,5,5,99.9240577161, ,0, ,,0,0,0.8,3.8342541436,0,0
50,4, ,autonomous,0,1,0,7.7029068437,1,0,-3.8958848214,15,0,15,-3.8958848214,1,15.6710665059,5,5,99.9780048389, ,0, ,,0,0,0.8,3.8342541436,0,0
51,4, ,autonomous,0,1,0,7.7029068437,1,0,-2.9992375554,20,0,20,-2.9992375554,1,15.6367079238,5,5,100.3572718879, ,0, ,,0,0,0.8,3.8342541436,0,0
52,4, ,autonomous,0,1,0,7.7029068437,1,0,-0.5505471916,15,0,15,-0.5505471916,1,15.6683798638,5,5,100.9041007427, ,0, ,,0,0,0.8,3.8342541436,0,0
53,4,pedestrian alarm,autonomous,0,1,0,7.7029068437,1,65.207780838,3.6025031969,0,65.207780838,0,3.6025031969,1,14.4007273705,5,5,101.4569213912,pedestrian detected,34.3493995667,pedestrian detected,pedestrian detected,31.5974063873,0,0.8,3.8342541436,0,0
54,4,pedestrian alarm,autonomous,0,1,0,7.7029068437,1,100,5.5819026809,0,100,0,5.5819026809,1,8.9159703265,5,5,101.4013668904, ,0,pedestrian detected,,19.5472869873,0,0.8,3.8342541436,0,0
55,4,pedestrian alarm,autonomous,0,1,0,7.7029068437,1,100,4.3097306186,0,100,0,4.3097306186,1,2.2721716844,5,5,99.1748651222, ,0,pedestrian detected,,13.9053173065,0,0.8,3.8342541436,0,0
56,4,pedestrian alarm,autonomous,0,1,0,0,1,100,6.1237649971,0,100,0,6.1237649971,1,0.0039669493,5,5,89.1917444121, ,0,pedestrian detected,,13.5683345795,0,0.8,3.8342541436,0,0
57,4,pedestrian alarm,autonomous,0,1,0,0,1,100,6.1148309461,0,100,0,6.1148309461,1,0.0021181796,5,5,89.1059112862, ,0,pedestrian detected,,13.5463008881,0,0.8,3.8342541436,0,0
58,4,pedestrian alarm,autonomous,0,1,0,0,1,100,6.1148309461,0,100,0,6.1148309461,1,0.0003244207,5,5,92.8591326957, ,0,pedestrian detected,,13.6008319855,0,0.8,3.8342541436,0,0
59,4,pedestrian alarm,autonomous,0,1,0,0,1,100,6.1148309461,0,100,0,6.1148309461,1,3.00746353522274E-05,5,5,95.7395883198, ,0,pedestrian detected,,13.693816185,0,0.8,3.8342541436,0,0
60,4,pedestrian alarm,autonomous,0,1,0,0,1,100,6.1148309461,0,100,0,6.1148309461,1,2.00971912731342E-06,5,5,97.503900156, ,0,pedestrian detected,,13.7803640366,0,0.8,3.8342541436,0,0
61,4,pedestrian alarm,autonomous,0,1,0,0,1,100,6.1148309461,0,100,0,6.1148309461,1,1.0147378977797E-07,5,5,98.6991452654, ,0,pedestrian detected,,14.0288944244,0,0.8,3.8342541436,0,0
62,4,pedestrian alarm,autonomous,0,1,0,0,1,100,6.1148309461,0,100,0,6.1148309461,1,0.000000002,5,5,99.4411407888, ,0,pedestrian detected,,14.1660680771,0,0.8,3.8342541436,0,0
63,4,pedestrian alarm,autonomous,0,1,0,0,1,100,6.1148309461,0,100,0,6.1148309461,1,5.1649993212366E-10,5,5,100.1943770916, ,0,pedestrian detected,,14.4962663651,0,0.8,3.8342541436,0,0
64,4,pedestrian alarm,autonomous,0,1,0,0,1,100,6.1148309461,0,100,0,6.1148309461,1,1.17561673671766E-10,5,5,100.794258759, ,0,pedestrian detected,,14.9213094711,0,0.8,3.8342541436,0,0
65,4, ,autonomous,0,1,0,0,1,0,6.1148309461,20,0,20,6.1148309461,1,1.51898980896792E-10,5,5,101.2904402083, ,0, ,,0,0,0.8,3.8342541436,0,0
66,4, ,autonomous,0,1,0,7.7029068437,1,0,8.2878551469,20,0,20,8.2878551469,1,2.9959626028,5,5,101.735609498, ,0, ,,0,0,0.8,3.8342541436,0,0
67,4, ,autonomous,0,1,0,7.7029068437,1,0,11.3052777362,20,0,20,11.3052777362,1,4.2353952133,5,5,102.2411254703, ,0, ,,0,0,0.8,3.8342541436,0,0
68,4, ,autonomous,0,1,0,7.7029068437,1,0,13.4295576576,20,0,20,13.4295576576,1,4.900636141,5,5,101.8475139022, ,0, ,,0,0,0.8,3.8342541436,0,0
69,4, ,autonomous,0,1,0,7.7029068437,1,0,-44.9920139983,20,0,20,-44.9920139983,1,5.513322055,5,5,102.1283549165, ,0, ,,0,0,0.8,3.8342541436,0,0
70,4, ,autonomous,0,1,0,7.7029068437,1,0,37.9980923279,20,0,20,37.9980923279,1,6.3750761219,5,5,102.7516902653, ,0, ,,0,0,0.8,3.8342541436,0,0
71,4, ,autonomous,0,1,0,7.7029068437,1,0,13.3305885176,20,0,20,13.3305885176,1,6.9818993009,5,5,103.1523353689, ,0, ,,0,0,0.8,3.8342541436,0,0
72,4, ,autonomous,0,1,0,7.7029068437,1,0,10.1448536629,20,0,20,10.1448536629,1,7.4726749698,5,5,103.4982405299, ,0, ,,0,0,0.8,3.8342541436,0,0
73,4, ,autonomous,0,1,0,7.7029068437,1,0,7.5888497512,20,0,20,7.5888497512,1,7.8782419024,5,5,103.9630723167, ,0, ,,0,0,0.8,3.8342541436,0,0
74,4, ,autonomous,0,1,0,7.7029068437,1,0,7.4927203885,20,0,20,7.4927203885,1,8.2172456868,5,5,104.3732387016, ,0, ,,0,0,0.8,3.8342541436,0,0
75,4, ,autonomous,0,1,0,7.7029068437,1,0,6.7955221545,20,0,20,6.7955221545,1,8.5191702297,5,5,104.7273945919, ,0, ,,0,0,0.8,3.8342541436,0,0
76,4, ,autonomous,0,1,0,7.7029068437,1,0,7.0410219181,20,0,20,7.0410219181,1,8.8515140475,5,5,105.1436261934, ,0, ,,0,0,0.8,3.8342541436,0,0
77,4, ,autonomous,0,1,0,7.7029068437,1,0,7.1674615325,20,0,20,7.1674615325,1,9.1514328292,5,5,105.4429658997, ,0, ,,0,0,0.8,3.8342541436,0,0
78,4, ,autonomous,0,1,0,7.7029068437,1,0,12.3529470523,20,0,20,12.3529470523,1,9.6736602955,5,5,105.683667646, ,0, ,,0,0,0.8,3.8342541436,0,0
79,4, ,autonomous,0,1,0,7.7029068437,1,0,16.8552179292,20,0,20,16.8552179292,1,10.0043839605,5,5,105.9860946244, ,0, ,,0,0,0.8,3.8342541436,0,0
80,4, ,autonomous,0,1,0,7.7029068437,1,0,8.6523843591,20,0,20,8.6523843591,1,10.2983392474,5,5,106.290257435, ,0, ,,0,0,0.8,3.8342541436,0,0
81,4, ,autonomous,0,1,0,7.7029068437,1,0,-2.3492266439,20,0,20,-2.3492266439,1,10.5626487127,5,5,106.6575652211, ,0, ,,0,0,0.8,3.8342541436,0,0
82,4, ,autonomous,0,1,0,7.7029068437,1,0,2.7793358494,20,0,20,2.7793358494,1,10.7995726763,5,5,106.9038506767, ,0, ,,0,0,0.8,3.8342541436,0,0
83,4, ,autonomous,0,1,0,7.7029068437,1,0,21.2279514148,20,0,20,21.2279514148,1,11.0144566673,5,5,107.2133116048, ,0, ,,0,0,0.8,3.8342541436,0,0
84,4, ,autonomous,0,1,0,7.7029068437,1,0,25.8447619723,20,0,20,25.8447619723,1,11.2224031608,5,5,107.5870379137, ,0, ,,0,0,0.8,3.8342541436,0,0
85,4, ,autonomous,0,1,0,7.7029068437,1,0,26.3550643583,20,0,20,26.3550643583,1,11.4283488926,5,5,107.774879831, ,0, ,,0,0,0.8,3.8342541436,0,0
86,4, ,autonomous,0,1,0,7.7029068437,1,0,22.362849537,20,0,20,22.362849537,1,11.632457197,5,5,108.0894115612, ,0, ,,0,0,0.8,3.8342541436,0,0
87,4, ,autonomous,0,1,0,7.7029068437,1,0,22.8940729382,20,0,20,22.8940729382,1,11.8356012158,5,5,108.4692814995, ,0, ,,0,0,0.8,3.8342541436,0,0
88,4, ,autonomous,0,1,0,7.7029068437,1,0,29.0362395533,20,0,20,29.0362395533,1,12.0276167437,5,5,108.7240149604, ,0, ,,0,0,0.8,3.8342541436,0,0
89,4, ,autonomous,0,1,0,7.7029068437,1,0,36.9923049035,20,0,20,36.9923049035,1,12.2387330627,5,5,108.915851613, ,0, ,,0,0,0.8,3.8342541436,0,0
90,4, ,autonomous,0,1,0,7.7029068437,1,0,49.6864137382,20,0,20,49.6864137382,1,12.4387005076,5,5,109.3015630124, ,0, ,,0,0,0.8,3.8342541436,0,0
91,4, ,autonomous,0,1,0,7.7029068437,1,0,-12.0216999919,20,0,20,-12.0216999919,1,12.6272388688,5,5,109.4954449895, ,0, ,,0,0,0.8,3.8342541436,0,0
92,4,truck alarm,autonomous,0,1,0,7.7029068437,1,0,1.4111400714,20,0,20,1.4111400714,1,12.8506513363,5,5,109.8201146522, ,0,truck detected,truck detected,11.8343153,0,0.8,3.8342541436,0,0
93,4, ,autonomous,0,1,0,7.7029068437,1,0,1.9447595704,20,0,20,1.9447595704,1,13.1986449869,5,5,110.1467154249, ,0, ,,0,0,0.8,3.8342541436,0,0
94,4, ,autonomous,0,1,0,7.7029068437,1,0,-6.4554330114,20,0,20,-6.4554330114,1,13.4121190739,5,5,110.409398048, ,0, ,,0,0,0.8,3.8342541436,0,0
95,4, ,autonomous,0,1,0,7.7029068437,1,0,-12.1337786055,20,0,20,-12.1337786055,1,13.6311542509,5,5,110.6733365798, ,0, ,,0,0,0.8,3.8342541436,0,0
96,4, ,autonomous,0,1,0,7.7029068437,1,0,-8.4509313934,20,0,20,-8.4509313934,1,13.8265874142,5,5,111.0050396288, ,0, ,,0,0,0.8,3.8342541436,0,0
97,4, ,autonomous,0,1,0,7.7029068437,1,0,1.6156894655,20,0,20,1.6156894655,1,14.0116864779,5,5,111.271837098, ,0, ,,0,0,0.8,3.8342541436,0,0
98,4, ,autonomous,0,1,0,7.7029068437,1,0,10.9022451431,20,0,20,10.9022451431,1,14.1777464274,5,5,111.6071428571, ,0, ,,0,0,0.8,3.8342541436,0,0
99,4, ,autonomous,0,1,0,7.7029068437,1,0,2.7728954458,20,0,20,2.7728954458,1,14.3511073289,5,5,111.8092980612, ,0, ,,0,0,0.8,3.8342541436,0,0
100,4, ,autonomous,0,1,0,7.7138933394,1,0,-6.5112047308,20,0,20,-6.5112047308,1,14.506769673,5,5,111.4727783475, ,0, ,,0,0,0.8,3.8342541436,0,0
101,4, ,autonomous,0,1,0,7.7138933394,1,0,-12.0241385267,20,0,20,-12.0241385267,1,14.6470646278,5,5,112.2838535819, ,0, ,,0,0,0.8,3.8342541436,0,0
102,4, ,autonomous,0,1,0,7.7138933394,1,0,-11.9538766118,20,0,20,-11.9538766118,1,14.7954673662,5,5,112.147855733, ,0, ,,0,0,0.8,3.8342541436,0,0
103,4, ,autonomous,0,1,0,7.7138933394,1,0,-12.5463108701,20,0,20,-12.5463108701,1,14.924113092,5,5,111.4057173414, ,0, ,,0,0,0.8,3.8342541436,0,0
104,4, ,autonomous,0,1,0,7.7138933394,1,0,-12.5993944731,20,0,20,-12.5993944731,1,15.0596111873,5,5,111.4057173414, ,0, ,,0,0,0.8,3.8342541436,0,0
105,4, ,autonomous,0,1,0,7.7138933394,1,0,-11.4436643212,20,0,20,-11.4436643212,1,15.1823911406,5,5,106.7190301375, ,0, ,,0,0,0.8,3.8342541436,0,0
106,4, ,autonomous,0,1,0,7.7138933394,1,0,-12.5134355791,20,0,20,-12.5134355791,1,15.293089425,5,5,104.491024221, ,0, ,,0,0,0.8,3.8342541436,0,0
107,4, ,autonomous,0,1,0,7.7138933394,1,0,-11.0966128088,20,0,20,-11.0966128088,1,15.4091330563,5,5,106.0467878428, ,0, ,,0,0,0.8,3.8342541436,0,0
108,4, ,autonomous,0,1,0,7.7138933394,1,0,-11.6787693254,20,0,20,-11.6787693254,1,15.508449072,5,5,107.9633788219, ,0, ,,0,0,0.8,3.8342541436,0,0
109,4, ,autonomous,0,1,0,7.7138933394,1,0,-14.2486883939,20,0,20,-14.2486883939,1,15.6073683246,5,5,109.2370881762, ,0, ,,0,0,0.8,3.8342541436,0,0
110,4, ,autonomous,0,1,0,7.7138933394,1,0,12.1534169481,15,0,15,12.1534169481,1,15.6807041403,5,5,110.0812399551, ,0, ,,0,0,0.8,3.8342541436,0,0
111,4, ,autonomous,0,1,0,7.7138933394,1,0,39.0627131266,20,0,20,39.0627131266,1,15.6372869174,5,5,110.7395185046, ,0, ,,0,0,0.8,3.8342541436,0,0
112,4, ,autonomous,0,1,0,7.7138933394,1,0,46.8833487285,15,0,15,46.8833487285,1,15.673075,5,5,110.8721200967, ,0, ,,0,0,0.8,3.8342541436,0,0
113,4, ,autonomous,0,1,0,7.7138933394,1,0,52.2886436934,20,0,20,52.2886436934,1,15.6348715637,5,5,111.2050175704, ,0, ,,0,0,0.8,3.8342541436,0,0
114,4, ,autonomous,0,1,0,7.7138933394,1,0,48.7196702113,15,0,15,48.7196702113,1,15.6730938433,5,5,111.4727783475, ,0, ,,0,0,0.8,3.8342541436,0,0
115,4, ,autonomous,0,1,0,7.7138933394,1,0,51.1409805744,20,0,20,51.1409805744,1,15.6356267796,5,5,111.6744466531, ,0, ,,0,0,0.8,3.8342541436,0,0
116,4, ,autonomous,0,1,0,7.7138933394,1,0,49.7003722896,15,0,15,49.7003722896,1,15.6702514309,5,5,111.8092980612, ,0, ,,0,0,0.8,3.8342541436,0,0
117,4, ,autonomous,0,1,0,7.7138933394,1,0,50.7776623958,20,0,20,50.7776623958,1,15.639147691,5,5,112.0799802739, ,0, ,,0,0,0.8,3.8342541436,0,0
118,4, ,autonomous,0,1,0,7.7138933394,1,0,51.8076071408,15,0,15,51.8076071408,1,15.6670079649,5,5,112.420181671, ,0, ,,0,0,0.8,3.8342541436,0,0
119,4, ,autonomous,0,1,0,7.7138933394,1,0,50.1526856384,20,0,20,50.1526856384,1,15.6446944854,5,5,112.9688206055, ,0, ,,0,0,0.8,3.8342541436,0,0
120,4, ,autonomous,0,1,0,7.7138933394,1,0,48.0091195365,15,0,15,48.0091195365,1,15.6651812021,5,5,113.2451531074, ,0, ,,0,0,0.8,3.8342541436,0,0
121,4, ,autonomous,0,1,0,7.7138933394,1,0,49.7701054287,15,0,15,49.7701054287,1,15.6516632156,5,5,111.9444755401, ,0, ,,0,0,0.8,3.8342541436,0,0
122,4, ,autonomous,0,1,0,7.7138933394,1,0,52.2876311381,15,0,15,52.2876311381,1,15.6585635206,5,5,110.2122688298, ,0, ,,0,0,0.8,3.8342541436,0,0
123,4, ,autonomous,0,1,0,7.7138933394,1,0,49.4532311719,15,0,15,49.4532311719,1,15.6594020231,5,5,110.7395185046, ,0, ,,0,0,0.8,3.8342541436,0,0
124,4, ,autonomous,0,1,0,7.7138933394,1,0,48.2614567874,15,0,15,48.2614567874,1,15.6538016166,5,5,111.876845968, ,0, ,,0,0,0.8,3.8342541436,0,0
125,4, ,autonomous,0,1,0,7.7138933394,1,0,120.6321453769,15,0,15,111.3278071278,1,15.6632549137,5,5,112.7624546131, ,0, ,,0,0,0.8,3.8342541436,0,0
126,4, ,autonomous,0,1,0,7.7138933394,1,0,15.8897632919,15,0,15,15.8897632919,1,15.6488834708,5,5,113.3144475921, ,0, ,,0,0,0.8,3.8342541436,0,0
127,4, ,autonomous,0,1,0,7.7138933394,1,0,-18.1455190141,15,0,15,-18.1455190141,1,15.6714286428,5,5,113.7320019107, ,0, ,,0,0,0.8,3.8342541436,0,0
128,4, ,autonomous,0,1,0,7.7138933394,1,0,-6.4299592057,20,0,20,-6.4299592057,1,15.6438038337,5,5,113.1759433215, ,0, ,,0,0,0.8,3.8342541436,0,0
129,4, ,autonomous,0,1,0,7.7138933394,1,0,-1.2872694987,15,0,15,-1.2872694987,1,15.6730830761,5,5,113.0377772251, ,0, ,,0,0,0.8,3.8342541436,0,0
130,4, ,autonomous,0,1,0,7.7138933394,1,0,0.1386556472,20,0,20,0.1386556472,1,15.6387278983,5,5,113.6621959536, ,0, ,,0,0,0.8,3.8342541436,0,0
131,4, ,autonomous,0,1,0,7.7138933394,1,0,0.2243365936,15,0,15,0.2243365936,1,15.6761650591,5,5,114.0823218034, ,0, ,,0,0,0.8,3.8342541436,0,0
132,4, ,autonomous,0,1,0,7.7138933394,1,0,0.1060834067,20,0,20,0.1060834067,1,15.6407706928,5,5,114.5764110085, ,0, ,,0,0,0.8,3.8342541436,0,0
133,4,cyclist alarm,autonomous,0,1,0,7.7138933394,1,0,0.0171655531,15,0,15,0.0171655531,1,15.6735964589,5,5,114.8606740024, ,0,false alarm,false alarm,36.4133415222,0,0.8,3.8342541436,0,0
134,4,cyclist alarm,autonomous,0,1,0,7.7138933394,1,0,-0.0010473671,20,0,20,-0.0010473671,1,15.6368551844,5,5,115.2179924417, ,0,false alarm,,22.2806968689,0,0.8,3.8342541436,0,0
135,4, ,autonomous,0,1,0,7.7138933394,1,0,-0.0141859526,15,0,15,-0.0141859526,1,15.6740588126,5,5,115.2897230741, ,0, ,,0,0,0.8,3.8342541436,0,0
136,4, ,autonomous,0,1,0,7.7138933394,1,0,0.0012431844,20,0,20,0.0012431844,1,15.6360292519,5,5,115.6497201277, ,0, ,,0,0,0.8,3.8342541436,0,0
